feature,value
total,70610238937.66
pct_foreign,0.030115339098163794
total_dos,2594207120.74
total_usda,832243809.5
total_doc,435071261.94
total_hud,139016720.46
total_treas,478244683.9
total_doj,851062844.93
total_dod,46649671028.369995
total_ed,340275409.1
total_hhs,3364593221.33
total_doi,1024500943.19
total_va,2755165315.33
total_doe,1619886464.74
total_dot,664603184.8000001
total_dol,146980293.81
total_dhs,2259511806.8900003
pct_foreign_dos,0.06680961675895827
pct_foreign_usda,0.004675462425293053
pct_foreign_doc,0.009686810480672952
pct_foreign_hud,0.0
pct_foreign_treas,-0.11340843979217309
pct_foreign_doj,0.006197358281377935
pct_foreign_dod,0.040174655558883686
pct_foreign_ed,0.00017377923416917287
pct_foreign_hhs,0.020532701852942422
pct_foreign_doi,0.005467670359148847
pct_foreign_va,0.002913434157775236
pct_foreign_doe,0.00020600391278259185
pct_foreign_dot,0.0014069628334408184
pct_foreign_dol,0.0012469430782123703
pct_foreign_dhs,0.0014658202935255737
pct_total_to_USA,0.9698846609018363
pct_total_to_AGO,1.667746799496987e-07
pct_total_to_DNK,0.00017239024103496954
pct_total_to_CHE,-0.00030045215763580956
pct_total_to_ETH,6.173537670434146e-06
pct_total_to_TUR,0.0005458663358161031
pct_total_to_RUS,4.173664392499595e-05
pct_total_to_UKR,4.39029813046931e-07
pct_total_to_FIN,2.418487779807239e-06
pct_total_to_FJI,3.4800132912302424e-06
pct_total_to_FRA,3.3956081526884823e-05
pct_total_to_ITA,0.0018662149733884887
pct_total_to_THA,4.109539343949659e-05
pct_total_to_BEL,0.0002506852834137514
pct_total_to_MYS,4.0663932642049115e-06
pct_total_to_MLI,1.4548915786943864e-05
pct_total_to_CAN,0.002517233410680344
pct_total_to_CRI,2.249744546824846e-06
pct_total_to_GTM,2.2104362249474697e-05
pct_total_to_VUT,0.0
pct_total_to_NLD,0.0002317456607737445
pct_total_to_PRY,0.0
pct_total_to_HRV,1.916049315729501e-05
pct_total_to_MOZ,1.4270295854537614e-06
pct_total_to_AUT,1.651366228953653e-05
pct_total_to_HTI,0.0
pct_total_to_BRA,6.97832931049885e-07
pct_total_to_IDN,9.80723887099976e-06
pct_total_to_PHL,0.0017971903226674652
pct_total_to_ISR,0.000411279765610752
pct_total_to_PER,1.5578477237149165e-06
pct_total_to_HND,2.489637517799706e-05
pct_total_to_KGZ,0.0
pct_total_to_ARE,0.0003974788877966952
pct_total_to_DZA,0.0
pct_total_to_MDG,0.0
pct_total_to_EGY,1.0573072704924922e-05
pct_total_to_GBR,0.002656982615731357
pct_total_to_IRQ,0.00015618448777289282
pct_total_to_KWT,0.003505228099263563
pct_total_to_JOR,0.00013769149880067232
pct_total_to_BIH,4.383705035657508e-06
pct_total_to_SAU,0.0005398020216820291
pct_total_to_HUN,3.917717942354373e-06
pct_total_to_ZAF,6.769242919882973e-06
pct_total_to_KEN,4.236184503837803e-06
pct_total_to_BHR,0.00030434235251593895
pct_total_to_GIB,8.37321908118717e-06
pct_total_to_SEN,4.087895811467787e-06
pct_total_to_TZA,0.00011032691245922252
pct_total_to_JPN,0.005408801226082589
pct_total_to_AFG,5.967753492124984e-05
pct_total_to_COL,0.00025699403561034554
pct_total_to_GUY,0.0
pct_total_to_ECU,3.4005510477310566e-05
pct_total_to_KOR,0.001946463151205911
pct_total_to_SLV,2.6004625216197446e-06
pct_total_to_CHN,3.250647547059646e-06
pct_total_to_IND,4.2390452787486257e-07
pct_total_to_ABW,0.0
pct_total_to_UGA,0.0
pct_total_to_SDN,0.0
pct_total_to_KAZ,6.6809999101758245e-06
pct_total_to_GHA,1.172634468396319e-06
pct_total_to_LBR,0.0
pct_total_to_PAK,9.602903349451132e-05
pct_total_to_ARM,1.841092764390356e-07
pct_total_to_MKD,0.0
pct_total_to_AZE,2.429236929100872e-06
pct_total_to_GEO,1.319262495092855e-05
pct_total_to_LKA,0.0
pct_total_to_ZWE,0.0
pct_total_to_AUS,0.00010961658020777266
pct_total_to_JAM,7.787550478132157e-07
pct_total_to_NAM,4.171745407349019e-06
pct_total_to_MAR,2.665842133266092e-06
pct_total_to_BGD,5.664900813508788e-07
pct_total_to_NGA,4.269328847140001e-06
pct_total_to_UZB,4.370740060410671e-06
pct_total_to_PAN,1.165057224528438e-05
pct_total_to_MEX,7.793543943192849e-07
pct_total_to_HKG,4.0863082938260614e-05
pct_total_to_MWI,0.0
pct_total_to_PRT,9.74195046425651e-05
pct_total_to_GIN,1.039976653595977e-06
pct_total_to_COD,0.0
pct_total_to_SLE,0.0
pct_total_to_BOL,0.0
pct_total_to_DOM,1.378270367926688e-06
pct_total_to_NIC,1.2437796744681352e-06
pct_total_to_BEN,3.7596247229013764e-08
pct_total_to_KHM,2.6887601976197434e-06
pct_total_to_BRB,7.081126016885984e-06
pct_total_to_COG,0.0
pct_total_to_SGP,7.724352221517564e-05
pct_total_to_ZMB,1.770281504221496e-06
pct_total_to_VEN,1.513661497369548e-07
pct_total_to_NPL,3.690889578069408e-05
pct_total_to_SRB,0.0
pct_total_to_TJK,3.2573179677675525e-07
pct_total_to_BGR,5.580210546346831e-07
pct_total_to_BLR,2.719152390484218e-07
pct_total_to_LUX,1.4302670762686817e-05
pct_total_to_MHL,-2.9075103425333853e-07
pct_total_to_IRL,3.351029589475022e-06
pct_total_to_TTO,0.0
pct_total_to_CHL,0.0
pct_total_to_CIV,0.0
pct_total_to_NOR,0.00045669218296329786
pct_total_to_RWA,0.0
pct_total_to_SWE,6.682790018832894e-05
pct_total_to_LTU,2.0589195304713957e-07
pct_total_to_MLT,5.02764195874515e-06
pct_total_to_LAO,3.5918096839172775e-06
pct_total_to_ESP,0.0003460720645850545
pct_total_to_MUS,2.3259629548202e-07
pct_total_to_QAT,0.0001315737683341124
pct_total_to_DEU,0.005032554378179195
pct_total_to_ALB,3.1154122023891573e-07
pct_total_to_MDA,0.0
pct_total_to_CZE,6.1531727768771434e-06
pct_total_to_BWA,2.8522158121828072e-06
pct_total_to_BMU,0.0
pct_total_to_SSD,0.0
pct_total_to_POL,3.3357034835691144e-06
pct_total_to_SVN,0.0
pct_total_to_XKS,0.0
pct_total_to_BFA,0.0
pct_total_to_SVK,0.0
pct_total_to_BDI,0.0
pct_total_to_KNA,4.248675610131591e-06
pct_total_to_VNM,2.809450909451548e-06
pct_total_to_TLS,0.0
pct_total_to_ARG,0.0
pct_total_to_ROU,0.00010916145669475959
pct_total_to_URY,0.0
pct_total_to_MNG,0.0
pct_total_to_LBN,1.5518476023957683e-06
pct_total_to_GRC,4.372542065359448e-05
pct_total_to_IRN,0.0
pct_total_to_CMR,0.0
pct_total_to_TWN,1.5790911017655744e-07
pct_total_to_NER,0.0
pct_total_to_STP,0.0
pct_total_to_MNE,0.0
pct_total_to_VGB,1.2170685341522786e-05
pct_total_to_UMI,0.0
pct_total_to_NZL,6.052710717737777e-06
pct_total_to_ISL,4.674251283746438e-07
pct_total_to_OMN,9.930571126080904e-08
pct_total_to_PLW,5.381655772833348e-08
pct_total_to_GMB,1.130088938949063e-06
pct_total_to_SWZ,0.0
pct_total_to_WSM,0.0
pct_total_to_SOM,0.0
pct_total_to_TUN,0.0
pct_total_to_SLB,0.0
pct_total_to_TCA,0.0
pct_total_to_ATA,0.0
pct_total_to_GAB,0.0
pct_total_to_NCL,0.0
pct_total_to_CYP,-1.8862703483780884e-07
pct_total_to_COK,0.0
pct_total_to_PYF,0.0
pct_total_to_CYM,0.0
pct_total_to_TON,0.0
pct_total_to_MCO,0.0
pct_total_to_TKM,0.0
pct_total_to_BLZ,2.1572338840898407e-05
pct_total_to_MSR,0.0
pct_total_to_GRL,-7.919956204846298e-07
pct_total_to_PNG,0.0
pct_total_to_KIR,1.1386450635152663e-06
pct_total_to_BHS,0.0
pct_total_to_AIA,0.0
pct_total_to_DMA,0.0
pct_total_to_MRT,0.0
pct_total_to_DJI,9.706806835834704e-06
pct_total_to_LVA,1.7036736004562597e-07
pct_total_to_TGO,0.0
pct_total_to_TUV,0.0
pct_total_to_ATG,0.0
pct_total_to_VCT,0.0
pct_total_to_GNB,0.0
pct_total_to_LCA,0.0
pct_total_to_SYC,0.0
pct_total_to_BRN,0.0
pct_total_to_EST,0.0
pct_total_to_BTN,0.0
pct_total_to_GRD,0.0
pct_total_to_LIE,0.0
pct_total_to_YEM,0.0
pct_total_to_MDV,0.0
pct_total_to_TCD,0.0
pct_total_to_IMN,0.0
pct_total_to_CUW,0.0
pct_total_to_SYR,0.0
pct_total_to_MMR,0.0
pct_total_to_SPM,0.0
pct_total_to_AND,0.0
pct_total_to_LSO,0.0
pct_total_to_MAC,0.0
pct_total_to_CUB,0.0
pct_total_to_CAF,0.0
pct_total_to_ERI,0.0
pct_total_to_SUR,0.0
pct_total_to_LBY,0.0
pct_total_to_CPV,0.0
pct_total_to_XWB,0.0
pct_total_to_GNQ,0.0
pct_total_to_TKL,0.0
pct_total_to_XAC,0.0
pct_total_to_COM,0.0
pct_total_to_FLK,5.249946828919269e-07
pct_dos_total_to_USA,0.9331903832410419
pct_dos_total_to_AGO,0.0
pct_dos_total_to_DNK,0.00014220212297265242
pct_dos_total_to_CHE,0.0
pct_dos_total_to_ETH,0.00016803398869541877
pct_dos_total_to_TUR,0.001392325273924034
pct_dos_total_to_RUS,2.0928706719651885e-05
pct_dos_total_to_UKR,0.0
pct_dos_total_to_FIN,0.0
pct_dos_total_to_FJI,9.472049013954863e-05
pct_dos_total_to_FRA,9.615269266890572e-05
pct_dos_total_to_ITA,0.0002629616789446667
pct_dos_total_to_THA,0.0
pct_dos_total_to_BEL,0.00022981069060898273
pct_dos_total_to_MYS,1.5563907629889903e-05
pct_dos_total_to_MLI,2.7767528438304508e-05
pct_dos_total_to_CAN,0.004095332872638733
pct_dos_total_to_CRI,0.0
pct_dos_total_to_GTM,1.1580802380740598e-06
pct_dos_total_to_VUT,0.0
pct_dos_total_to_NLD,3.911407041819221e-07
pct_dos_total_to_PRY,0.0
pct_dos_total_to_HRV,0.0
pct_dos_total_to_MOZ,0.0
pct_dos_total_to_AUT,7.503888122258767e-06
pct_dos_total_to_HTI,0.0
pct_dos_total_to_BRA,0.0
pct_dos_total_to_IDN,5.58937637788299e-06
pct_dos_total_to_PHL,0.04564197054791252
pct_dos_total_to_ISR,6.401358575896205e-06
pct_dos_total_to_PER,0.0
pct_dos_total_to_HND,0.0
pct_dos_total_to_KGZ,0.0
pct_dos_total_to_ARE,0.0
pct_dos_total_to_DZA,0.0
pct_dos_total_to_MDG,0.0
pct_dos_total_to_EGY,0.0
pct_dos_total_to_GBR,0.00039613383287100877
pct_dos_total_to_IRQ,-7.90453462102542e-06
pct_dos_total_to_KWT,0.0
pct_dos_total_to_JOR,4.106670170946515e-05
pct_dos_total_to_BIH,8.03452539828603e-05
pct_dos_total_to_SAU,0.0011980539160317471
pct_dos_total_to_HUN,0.0
pct_dos_total_to_ZAF,9.846480181086546e-05
pct_dos_total_to_KEN,0.00011530228161376581
pct_dos_total_to_BHR,2.8107933023944568e-06
pct_dos_total_to_GIB,0.0
pct_dos_total_to_SEN,0.0
pct_dos_total_to_TZA,0.0003142423145332593
pct_dos_total_to_JPN,0.00023404372193181234
pct_dos_total_to_AFG,0.0
pct_dos_total_to_COL,1.54498072569345e-05
pct_dos_total_to_GUY,0.0
pct_dos_total_to_ECU,0.0
pct_dos_total_to_KOR,0.0
pct_dos_total_to_SLV,3.515247463124193e-06
pct_dos_total_to_CHN,0.0
pct_dos_total_to_IND,1.927371164787238e-06
pct_dos_total_to_ABW,0.0
pct_dos_total_to_UGA,0.0
pct_dos_total_to_SDN,0.0
pct_dos_total_to_KAZ,1.0261324081327254e-05
pct_dos_total_to_GHA,0.0
pct_dos_total_to_LBR,0.0
pct_dos_total_to_PAK,0.0020383079507127607
pct_dos_total_to_ARM,3.0837938636595806e-06
pct_dos_total_to_MKD,0.0
pct_dos_total_to_AZE,6.612000970495803e-05
pct_dos_total_to_GEO,0.00035908250831347615
pct_dos_total_to_LKA,0.0
pct_dos_total_to_ZWE,0.0
pct_dos_total_to_AUS,0.0001511957880557028
pct_dos_total_to_JAM,0.0
pct_dos_total_to_NAM,0.00011354835072535545
pct_dos_total_to_MAR,0.0
pct_dos_total_to_BGD,0.0
pct_dos_total_to_NGA,0.0
pct_dos_total_to_UZB,0.00011517970080768534
pct_dos_total_to_PAN,3.8869024448301155e-05
pct_dos_total_to_MEX,0.0
pct_dos_total_to_HKG,5.0709925567729785e-05
pct_dos_total_to_MWI,0.0
pct_dos_total_to_PRT,0.0
pct_dos_total_to_GIN,0.0
pct_dos_total_to_COD,0.0
pct_dos_total_to_SLE,0.0
pct_dos_total_to_BOL,0.0
pct_dos_total_to_DOM,0.0
pct_dos_total_to_NIC,0.0
pct_dos_total_to_BEN,0.0
pct_dos_total_to_KHM,0.0
pct_dos_total_to_BRB,0.0
pct_dos_total_to_COG,0.0
pct_dos_total_to_SGP,2.047653002542348e-05
pct_dos_total_to_ZMB,4.8184279119680946e-05
pct_dos_total_to_VEN,4.119948601849199e-06
pct_dos_total_to_NPL,0.0010046021110514086
pct_dos_total_to_SRB,0.0
pct_dos_total_to_TJK,8.865907358021294e-06
pct_dos_total_to_BGR,0.0
pct_dos_total_to_BLR,0.0
pct_dos_total_to_LUX,0.0
pct_dos_total_to_MHL,0.0
pct_dos_total_to_IRL,0.0
pct_dos_total_to_TTO,0.0
pct_dos_total_to_CHL,0.0
pct_dos_total_to_CIV,0.0
pct_dos_total_to_NOR,0.0
pct_dos_total_to_RWA,0.0
pct_dos_total_to_SWE,0.0
pct_dos_total_to_LTU,5.60405523667401e-06
pct_dos_total_to_MLT,0.0
pct_dos_total_to_LAO,0.0
pct_dos_total_to_ESP,0.00021902148654881655
pct_dos_total_to_MUS,2.3682303355360114e-06
pct_dos_total_to_QAT,0.0
pct_dos_total_to_DEU,0.007348569725829008
pct_dos_total_to_ALB,8.479662176597932e-06
pct_dos_total_to_MDA,0.0
pct_dos_total_to_CZE,0.00013545140524468454
pct_dos_total_to_BWA,7.763282984997425e-05
pct_dos_total_to_BMU,0.0
pct_dos_total_to_SSD,0.0
pct_dos_total_to_POL,8.001088977845068e-05
pct_dos_total_to_SVN,0.0
pct_dos_total_to_XKS,0.0
pct_dos_total_to_BFA,0.0
pct_dos_total_to_SVK,0.0
pct_dos_total_to_BDI,0.0
pct_dos_total_to_KNA,0.00011564226988723427
pct_dos_total_to_VNM,0.0
pct_dos_total_to_TLS,0.0
pct_dos_total_to_ARG,0.0
pct_dos_total_to_ROU,0.0
pct_dos_total_to_URY,0.0
pct_dos_total_to_MNG,0.0
pct_dos_total_to_LBN,4.2238851757042153e-05
pct_dos_total_to_GRC,2.0120405800563414e-05
pct_dos_total_to_IRN,0.0
pct_dos_total_to_CMR,0.0
pct_dos_total_to_TWN,0.0
pct_dos_total_to_NER,0.0
pct_dos_total_to_STP,0.0
pct_dos_total_to_MNE,0.0
pct_dos_total_to_VGB,0.0
pct_dos_total_to_UMI,0.0
pct_dos_total_to_NZL,2.2219120261900236e-05
pct_dos_total_to_ISL,0.0
pct_dos_total_to_OMN,0.0
pct_dos_total_to_PLW,1.4648020852383008e-06
pct_dos_total_to_GMB,0.0
pct_dos_total_to_SWZ,0.0
pct_dos_total_to_WSM,0.0
pct_dos_total_to_SOM,0.0
pct_dos_total_to_TUN,0.0
pct_dos_total_to_SLB,0.0
pct_dos_total_to_TCA,0.0
pct_dos_total_to_ATA,0.0
pct_dos_total_to_GAB,0.0
pct_dos_total_to_NCL,0.0
pct_dos_total_to_CYP,-5.1341313087602444e-06
pct_dos_total_to_COK,0.0
pct_dos_total_to_PYF,0.0
pct_dos_total_to_CYM,0.0
pct_dos_total_to_TON,0.0
pct_dos_total_to_MCO,0.0
pct_dos_total_to_TKM,0.0
pct_dos_total_to_BLZ,0.0
pct_dos_total_to_MSR,0.0
pct_dos_total_to_GRL,0.0
pct_dos_total_to_PNG,0.0
pct_dos_total_to_KIR,0.0
pct_dos_total_to_BHS,0.0
pct_dos_total_to_AIA,0.0
pct_dos_total_to_DMA,0.0
pct_dos_total_to_MRT,0.0
pct_dos_total_to_DJI,0.0
pct_dos_total_to_LVA,1.0541486753840728e-06
pct_dos_total_to_TGO,0.0
pct_dos_total_to_TUV,0.0
pct_dos_total_to_ATG,0.0
pct_dos_total_to_VCT,0.0
pct_dos_total_to_GNB,0.0
pct_dos_total_to_LCA,0.0
pct_dos_total_to_SYC,0.0
pct_dos_total_to_BRN,0.0
pct_dos_total_to_EST,0.0
pct_dos_total_to_BTN,0.0
pct_dos_total_to_GRD,0.0
pct_dos_total_to_LIE,0.0
pct_dos_total_to_YEM,0.0
pct_dos_total_to_MDV,0.0
pct_dos_total_to_TCD,0.0
pct_dos_total_to_IMN,0.0
pct_dos_total_to_CUW,0.0
pct_dos_total_to_SYR,0.0
pct_dos_total_to_MMR,0.0
pct_dos_total_to_SPM,0.0
pct_dos_total_to_AND,0.0
pct_dos_total_to_LSO,0.0
pct_dos_total_to_MAC,0.0
pct_dos_total_to_CUB,0.0
pct_dos_total_to_CAF,0.0
pct_dos_total_to_ERI,0.0
pct_dos_total_to_SUR,0.0
pct_dos_total_to_LBY,0.0
pct_dos_total_to_CPV,0.0
pct_dos_total_to_XWB,0.0
pct_dos_total_to_GNQ,0.0
pct_dos_total_to_TKL,0.0
pct_dos_total_to_XAC,0.0
pct_dos_total_to_COM,0.0
pct_dos_total_to_FLK,0.0
pct_usda_total_to_USA,0.995324537574707
pct_usda_total_to_AGO,0.0
pct_usda_total_to_DNK,6.32344985919658e-05
pct_usda_total_to_CHE,9.372253552340783e-06
pct_usda_total_to_ETH,0.0
pct_usda_total_to_TUR,0.0
pct_usda_total_to_RUS,0.0
pct_usda_total_to_UKR,0.0
pct_usda_total_to_FIN,0.0
pct_usda_total_to_FJI,0.0
pct_usda_total_to_FRA,0.0
pct_usda_total_to_ITA,0.0
pct_usda_total_to_THA,0.0
pct_usda_total_to_BEL,0.0
pct_usda_total_to_MYS,0.0
pct_usda_total_to_MLI,0.0
pct_usda_total_to_CAN,0.003094317555269241
pct_usda_total_to_CRI,0.0
pct_usda_total_to_GTM,0.0
pct_usda_total_to_VUT,0.0
pct_usda_total_to_NLD,0.0012584580600596225
pct_usda_total_to_PRY,0.0
pct_usda_total_to_HRV,0.0
pct_usda_total_to_MOZ,0.0
pct_usda_total_to_AUT,0.0
pct_usda_total_to_HTI,0.0
pct_usda_total_to_BRA,0.0
pct_usda_total_to_IDN,0.0
pct_usda_total_to_PHL,0.0
pct_usda_total_to_ISR,0.0
pct_usda_total_to_PER,0.0
pct_usda_total_to_HND,0.0
pct_usda_total_to_KGZ,0.0
pct_usda_total_to_ARE,0.0
pct_usda_total_to_DZA,0.0
pct_usda_total_to_MDG,0.0
pct_usda_total_to_EGY,0.0
pct_usda_total_to_GBR,0.00010895439409093015
pct_usda_total_to_IRQ,0.0
pct_usda_total_to_KWT,0.0
pct_usda_total_to_JOR,0.0
pct_usda_total_to_BIH,0.0
pct_usda_total_to_SAU,0.0
pct_usda_total_to_HUN,0.0
pct_usda_total_to_ZAF,0.0
pct_usda_total_to_KEN,0.0
pct_usda_total_to_BHR,0.0
pct_usda_total_to_GIB,0.0
pct_usda_total_to_SEN,0.0
pct_usda_total_to_TZA,0.0
pct_usda_total_to_JPN,0.0
pct_usda_total_to_AFG,0.0
pct_usda_total_to_COL,0.0
pct_usda_total_to_GUY,0.0
pct_usda_total_to_ECU,0.0
pct_usda_total_to_KOR,0.0
pct_usda_total_to_SLV,0.0
pct_usda_total_to_CHN,0.0
pct_usda_total_to_IND,0.0
pct_usda_total_to_ABW,0.0
pct_usda_total_to_UGA,0.0
pct_usda_total_to_SDN,0.0
pct_usda_total_to_KAZ,0.0
pct_usda_total_to_GHA,0.0
pct_usda_total_to_LBR,0.0
pct_usda_total_to_PAK,0.0
pct_usda_total_to_ARM,0.0
pct_usda_total_to_MKD,0.0
pct_usda_total_to_AZE,0.0
pct_usda_total_to_GEO,0.0
pct_usda_total_to_LKA,0.0
pct_usda_total_to_ZWE,0.0
pct_usda_total_to_AUS,5.046598066645036e-06
pct_usda_total_to_JAM,0.0
pct_usda_total_to_NAM,0.0
pct_usda_total_to_MAR,0.0
pct_usda_total_to_BGD,0.0
pct_usda_total_to_NGA,0.0
pct_usda_total_to_UZB,0.0
pct_usda_total_to_PAN,0.0
pct_usda_total_to_MEX,6.452436099496154e-05
pct_usda_total_to_HKG,0.0
pct_usda_total_to_MWI,0.0
pct_usda_total_to_PRT,0.0
pct_usda_total_to_GIN,0.0
pct_usda_total_to_COD,0.0
pct_usda_total_to_SLE,0.0
pct_usda_total_to_BOL,0.0
pct_usda_total_to_DOM,0.0
pct_usda_total_to_NIC,0.0
pct_usda_total_to_BEN,0.0
pct_usda_total_to_KHM,0.0
pct_usda_total_to_BRB,0.0
pct_usda_total_to_COG,0.0
pct_usda_total_to_SGP,0.0
pct_usda_total_to_ZMB,0.0
pct_usda_total_to_VEN,0.0
pct_usda_total_to_NPL,0.0
pct_usda_total_to_SRB,0.0
pct_usda_total_to_TJK,0.0
pct_usda_total_to_BGR,0.0
pct_usda_total_to_BLR,0.0
pct_usda_total_to_LUX,0.0
pct_usda_total_to_MHL,0.0
pct_usda_total_to_IRL,0.0
pct_usda_total_to_TTO,0.0
pct_usda_total_to_CHL,0.0
pct_usda_total_to_CIV,0.0
pct_usda_total_to_NOR,0.0
pct_usda_total_to_RWA,0.0
pct_usda_total_to_SWE,0.0
pct_usda_total_to_LTU,0.0
pct_usda_total_to_MLT,0.0
pct_usda_total_to_LAO,0.0
pct_usda_total_to_ESP,0.0
pct_usda_total_to_MUS,0.0
pct_usda_total_to_QAT,0.0
pct_usda_total_to_DEU,7.155470466734664e-05
pct_usda_total_to_ALB,0.0
pct_usda_total_to_MDA,0.0
pct_usda_total_to_CZE,0.0
pct_usda_total_to_BWA,0.0
pct_usda_total_to_BMU,0.0
pct_usda_total_to_SSD,0.0
pct_usda_total_to_POL,0.0
pct_usda_total_to_SVN,0.0
pct_usda_total_to_XKS,0.0
pct_usda_total_to_BFA,0.0
pct_usda_total_to_SVK,0.0
pct_usda_total_to_BDI,0.0
pct_usda_total_to_KNA,0.0
pct_usda_total_to_VNM,0.0
pct_usda_total_to_TLS,0.0
pct_usda_total_to_ARG,0.0
pct_usda_total_to_ROU,0.0
pct_usda_total_to_URY,0.0
pct_usda_total_to_MNG,0.0
pct_usda_total_to_LBN,0.0
pct_usda_total_to_GRC,0.0
pct_usda_total_to_IRN,0.0
pct_usda_total_to_CMR,0.0
pct_usda_total_to_TWN,0.0
pct_usda_total_to_NER,0.0
pct_usda_total_to_STP,0.0
pct_usda_total_to_MNE,0.0
pct_usda_total_to_VGB,0.0
pct_usda_total_to_UMI,0.0
pct_usda_total_to_NZL,0.0
pct_usda_total_to_ISL,0.0
pct_usda_total_to_OMN,0.0
pct_usda_total_to_PLW,0.0
pct_usda_total_to_GMB,0.0
pct_usda_total_to_SWZ,0.0
pct_usda_total_to_WSM,0.0
pct_usda_total_to_SOM,0.0
pct_usda_total_to_TUN,0.0
pct_usda_total_to_SLB,0.0
pct_usda_total_to_TCA,0.0
pct_usda_total_to_ATA,0.0
pct_usda_total_to_GAB,0.0
pct_usda_total_to_NCL,0.0
pct_usda_total_to_CYP,0.0
pct_usda_total_to_COK,0.0
pct_usda_total_to_PYF,0.0
pct_usda_total_to_CYM,0.0
pct_usda_total_to_TON,0.0
pct_usda_total_to_MCO,0.0
